행정동코드,법정동코드,시도명,시군구명,읍면동명,행정동시군구코드,행정동읍면동코드,주소
4715035000,4715035022,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035023,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035024,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035025,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035026,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035027,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035028,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035029,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035030,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035031,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035032,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035033,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035034,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715035000,4715035035,경상북도,김천시,감문면,47150,35000,경상북도 김천시 감문면
4715036000,4715036000,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036021,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036022,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036023,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036024,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036025,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036026,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036027,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036028,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036029,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036030,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036031,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715036000,4715036032,경상북도,김천시,어모면,47150,36000,경상북도 김천시 어모면
4715037000,4715037000,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037021,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037022,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037023,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037024,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037025,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037026,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037027,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715037000,4715037028,경상북도,김천시,봉산면,47150,37000,경상북도 김천시 봉산면
4715038000,4715038000,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038021,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038022,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038023,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038024,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038025,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038026,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715038000,4715038027,경상북도,김천시,대항면,47150,38000,경상북도 김천시 대항면
4715039000,4715039000,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715039000,4715039021,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715039000,4715039022,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715039000,4715039023,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715039000,4715039024,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715039000,4715039025,경상북도,김천시,감천면,47150,39000,경상북도 김천시 감천면
4715040000,4715040000,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040021,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040022,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040023,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040024,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040025,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040026,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715040000,4715040027,경상북도,김천시,조마면,47150,40000,경상북도 김천시 조마면
4715041000,4715041000,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041021,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041022,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041023,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041024,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041025,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041026,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041027,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041028,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041029,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041030,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041031,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041032,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041033,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041034,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041035,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041036,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715041000,4715041037,경상북도,김천시,구성면,47150,41000,경상북도 김천시 구성면
4715042000,4715042000,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042021,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042022,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042023,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042024,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042025,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042026,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042027,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042028,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042029,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715042000,4715042030,경상북도,김천시,지례면,47150,42000,경상북도 김천시 지례면
4715043000,4715043000,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043021,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043022,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043023,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043024,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043025,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043026,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043027,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043028,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043029,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043030,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043031,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043032,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715043000,4715043033,경상북도,김천시,부항면,47150,43000,경상북도 김천시 부항면
4715044000,4715044000,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044021,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044022,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044023,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044024,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044025,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044026,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044027,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044028,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044029,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044030,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044031,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715044000,4715044032,경상북도,김천시,대덕면,47150,44000,경상북도 김천시 대덕면
4715045000,4715045000,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045021,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045022,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045023,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045024,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045025,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045026,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045027,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045028,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045029,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715045000,4715045030,경상북도,김천시,증산면,47150,45000,경상북도 김천시 증산면
4715051600,4715010100,경상북도,김천시,자산동,47150,51600,경상북도 김천시 자산동
4715051600,4715010200,경상북도,김천시,자산동,47150,51600,경상북도 김천시 자산동
4715051600,4715010300,경상북도,김천시,자산동,47150,51600,경상북도 김천시 자산동
4715051600,4715010400,경상북도,김천시,자산동,47150,51600,경상북도 김천시 자산동
4715053600,4715010500,경상북도,김천시,평화남산동,47150,53600,경상북도 김천시 평화남산동
4715053600,4715010600,경상북도,김천시,평화남산동,47150,53600,경상북도 김천시 평화남산동
4715056500,4715010700,경상북도,김천시,양금동,47150,56500,경상북도 김천시 양금동
4715056500,4715011900,경상북도,김천시,양금동,47150,56500,경상북도 김천시 양금동
4715057500,4715010800,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715057500,4715010900,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715057500,4715011000,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715057500,4715011100,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715057500,4715011700,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715057500,4715011800,경상북도,김천시,대신동,47150,57500,경상북도 김천시 대신동
4715059500,4715011200,경상북도,김천시,대곡동,47150,59500,경상북도 김천시 대곡동
4715059500,4715011300,경상북도,김천시,대곡동,47150,59500,경상북도 김천시 대곡동
4715059500,4715011400,경상북도,김천시,대곡동,47150,59500,경상북도 김천시 대곡동
4715061000,4715011500,경상북도,김천시,지좌동,47150,61000,경상북도 김천시 지좌동
4715061000,4715011600,경상북도,김천시,지좌동,47150,61000,경상북도 김천시 지좌동
4715064000,4715012000,경상북도,김천시,율곡동,47150,64000,경상북도 김천시 율곡동
4717025000,4717025000,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025021,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025022,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025023,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025024,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025025,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025026,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025027,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025028,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025029,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025030,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025031,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025032,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025033,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025034,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025035,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025036,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025037,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025038,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717025000,4717025039,경상북도,안동시,풍산읍,47170,25000,경상북도 안동시 풍산읍
4717031000,4717031000,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031021,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031022,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031023,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031024,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031025,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031026,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031027,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031028,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031029,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031030,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031031,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031032,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031033,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031034,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031035,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031036,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031037,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717031000,4717031038,경상북도,안동시,와룡면,47170,31000,경상북도 안동시 와룡면
4717032000,4717032000,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032021,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032022,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032023,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032024,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032025,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032026,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032027,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032028,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032029,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032030,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032031,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717032000,4717032032,경상북도,안동시,북후면,47170,32000,경상북도 안동시 북후면
4717033000,4717033000,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033021,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033022,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033023,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033024,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033025,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033026,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033027,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033028,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033029,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033030,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717033000,4717033032,경상북도,안동시,서후면,47170,33000,경상북도 안동시 서후면
4717034000,4717034000,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034021,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034022,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034023,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034024,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034025,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034026,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034027,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034028,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034029,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034030,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034031,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034032,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717034000,4717034033,경상북도,안동시,풍천면,47170,34000,경상북도 안동시 풍천면
4717035000,4717035000,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035021,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035022,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035023,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035024,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035025,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035026,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035027,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035028,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035029,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035030,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035031,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035032,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717035000,4717035033,경상북도,안동시,일직면,47170,35000,경상북도 안동시 일직면
4717036000,4717036000,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036021,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036022,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036023,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036024,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036025,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036026,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036027,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036028,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717036000,4717036029,경상북도,안동시,남후면,47170,36000,경상북도 안동시 남후면
4717037000,4717037000,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037021,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037022,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037023,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037024,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037025,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037026,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037027,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717037000,4717037028,경상북도,안동시,남선면,47170,37000,경상북도 안동시 남선면
4717038000,4717038000,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038021,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038022,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038023,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038024,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038025,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038026,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038027,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717038000,4717038028,경상북도,안동시,임하면,47170,38000,경상북도 안동시 임하면
4717039000,4717039000,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039021,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039022,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039023,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039024,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039025,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039026,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039027,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039028,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039029,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039030,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039031,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039032,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717039000,4717039033,경상북도,안동시,길안면,47170,39000,경상북도 안동시 길안면
4717040000,4717040000,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040021,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040022,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040023,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040024,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040025,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040026,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040027,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040028,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040029,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040030,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040031,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717040000,4717040032,경상북도,안동시,임동면,47170,40000,경상북도 안동시 임동면
4717041000,4717041000,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041021,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041022,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041023,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041024,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041025,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041026,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041027,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041028,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041029,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041030,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041031,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041032,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041033,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041034,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041035,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717041000,4717041036,경상북도,안동시,예안면,47170,41000,경상북도 안동시 예안면
4717042000,4717042000,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042021,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042022,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042023,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042024,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042025,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042026,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042027,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042028,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042029,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042030,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042031,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042032,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717042000,4717042033,경상북도,안동시,도산면,47170,42000,경상북도 안동시 도산면
4717043000,4717043000,경상북도,안동시,녹전면,47170,43000,경상북도 안동시 녹전면
4717043000,4717043021,경상북도,안동시,녹전면,47170,43000,경상북도 안동시 녹전면
4717043000,4717043022,경상북도,안동시,녹전면,47170,43000,경상북도 안동시 녹전면
