,법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소
4153,4182034522,경기도,가평군,조종면,신상리,41820,34522,경기도 가평군 조종면 신상리
4154,4182034524,경기도,가평군,조종면,상판리,41820,34524,경기도 가평군 조종면 상판리
4155,4182034525,경기도,가평군,조종면,신하리,41820,34525,경기도 가평군 조종면 신하리
4156,4182034526,경기도,가평군,조종면,마일리,41820,34526,경기도 가평군 조종면 마일리
4157,4182034527,경기도,가평군,조종면,대보리,41820,34527,경기도 가평군 조종면 대보리
4158,4182034528,경기도,가평군,조종면,운악리,41820,34528,경기도 가평군 조종면 운악리
4159,4182035000,경기도,가평군,북면,,41820,35000,경기도 가평군 북면
4160,4182035021,경기도,가평군,북면,목동리,41820,35021,경기도 가평군 북면 목동리
4161,4182035022,경기도,가평군,북면,소법리,41820,35022,경기도 가평군 북면 소법리
4162,4182035023,경기도,가평군,북면,화악리,41820,35023,경기도 가평군 북면 화악리
4163,4182035024,경기도,가평군,북면,도대리,41820,35024,경기도 가평군 북면 도대리
4164,4182035025,경기도,가평군,북면,적목리,41820,35025,경기도 가평군 북면 적목리
4165,4182035026,경기도,가평군,북면,백둔리,41820,35026,경기도 가평군 북면 백둔리
4166,4182035027,경기도,가평군,북면,제령리,41820,35027,경기도 가평군 북면 제령리
4167,4182035028,경기도,가평군,북면,이곡리,41820,35028,경기도 가평군 북면 이곡리
4168,4183025000,경기도,양평군,양평읍,,41830,25000,경기도 양평군 양평읍
4169,4183025021,경기도,양평군,양평읍,양근리,41830,25021,경기도 양평군 양평읍 양근리
4170,4183025022,경기도,양평군,양평읍,오빈리,41830,25022,경기도 양평군 양평읍 오빈리
4171,4183025023,경기도,양평군,양평읍,신애리,41830,25023,경기도 양평군 양평읍 신애리
4172,4183025024,경기도,양평군,양평읍,덕평리,41830,25024,경기도 양평군 양평읍 덕평리
4173,4183025025,경기도,양평군,양평읍,공흥리,41830,25025,경기도 양평군 양평읍 공흥리
4174,4183025026,경기도,양평군,양평읍,백안리,41830,25026,경기도 양평군 양평읍 백안리
4175,4183025027,경기도,양평군,양평읍,도곡리,41830,25027,경기도 양평군 양평읍 도곡리
4176,4183025028,경기도,양평군,양평읍,대흥리,41830,25028,경기도 양평군 양평읍 대흥리
4177,4183025029,경기도,양평군,양평읍,봉성리,41830,25029,경기도 양평군 양평읍 봉성리
4178,4183025030,경기도,양평군,양평읍,원덕리,41830,25030,경기도 양평군 양평읍 원덕리
4179,4183025031,경기도,양평군,양평읍,회현리,41830,25031,경기도 양평군 양평읍 회현리
4180,4183025032,경기도,양평군,양평읍,창대리,41830,25032,경기도 양평군 양평읍 창대리
4181,4183031000,경기도,양평군,강상면,,41830,31000,경기도 양평군 강상면
4182,4183031021,경기도,양평군,강상면,병산리,41830,31021,경기도 양평군 강상면 병산리
4183,4183031022,경기도,양평군,강상면,송학리,41830,31022,경기도 양평군 강상면 송학리
4184,4183031023,경기도,양평군,강상면,교평리,41830,31023,경기도 양평군 강상면 교평리
4185,4183031024,경기도,양평군,강상면,신화리,41830,31024,경기도 양평군 강상면 신화리
4186,4183031025,경기도,양평군,강상면,화양리,41830,31025,경기도 양평군 강상면 화양리
4187,4183031026,경기도,양평군,강상면,세월리,41830,31026,경기도 양평군 강상면 세월리
4188,4183031027,경기도,양평군,강상면,대석리,41830,31027,경기도 양평군 강상면 대석리
4189,4183032000,경기도,양평군,강하면,,41830,32000,경기도 양평군 강하면
4190,4183032021,경기도,양평군,강하면,운심리,41830,32021,경기도 양평군 강하면 운심리
4191,4183032022,경기도,양평군,강하면,왕창리,41830,32022,경기도 양평군 강하면 왕창리
4192,4183032023,경기도,양평군,강하면,동오리,41830,32023,경기도 양평군 강하면 동오리
4193,4183032024,경기도,양평군,강하면,항금리,41830,32024,경기도 양평군 강하면 항금리
4194,4183032025,경기도,양평군,강하면,성덕리,41830,32025,경기도 양평군 강하면 성덕리
4195,4183032026,경기도,양평군,강하면,전수리,41830,32026,경기도 양평군 강하면 전수리
4196,4183033000,경기도,양평군,양서면,,41830,33000,경기도 양평군 양서면
4197,4183033021,경기도,양평군,양서면,양수리,41830,33021,경기도 양평군 양서면 양수리
4198,4183033022,경기도,양평군,양서면,용담리,41830,33022,경기도 양평군 양서면 용담리
4199,4183033023,경기도,양평군,양서면,부용리,41830,33023,경기도 양평군 양서면 부용리
4200,4183033024,경기도,양평군,양서면,목왕리,41830,33024,경기도 양평군 양서면 목왕리
4201,4183033025,경기도,양평군,양서면,신원리,41830,33025,경기도 양평군 양서면 신원리
4202,4183033026,경기도,양평군,양서면,도곡리,41830,33026,경기도 양평군 양서면 도곡리
4203,4183033027,경기도,양평군,양서면,대심리,41830,33027,경기도 양평군 양서면 대심리
4204,4183033028,경기도,양평군,양서면,국수리,41830,33028,경기도 양평군 양서면 국수리
4205,4183033029,경기도,양평군,양서면,복포리,41830,33029,경기도 양평군 양서면 복포리
4206,4183033030,경기도,양평군,양서면,청계리,41830,33030,경기도 양평군 양서면 청계리
4207,4183033031,경기도,양평군,양서면,증동리,41830,33031,경기도 양평군 양서면 증동리
4208,4183034000,경기도,양평군,옥천면,,41830,34000,경기도 양평군 옥천면
4209,4183034021,경기도,양평군,옥천면,옥천리,41830,34021,경기도 양평군 옥천면 옥천리
4210,4183034022,경기도,양평군,옥천면,용천리,41830,34022,경기도 양평군 옥천면 용천리
4211,4183034023,경기도,양평군,옥천면,신복리,41830,34023,경기도 양평군 옥천면 신복리
4212,4183034024,경기도,양평군,옥천면,아신리,41830,34024,경기도 양평군 옥천면 아신리
4213,4183035000,경기도,양평군,서종면,,41830,35000,경기도 양평군 서종면
4214,4183035021,경기도,양평군,서종면,문호리,41830,35021,경기도 양평군 서종면 문호리
4215,4183035022,경기도,양평군,서종면,도장리,41830,35022,경기도 양평군 서종면 도장리
4216,4183035023,경기도,양평군,서종면,수능리,41830,35023,경기도 양평군 서종면 수능리
4217,4183035024,경기도,양평군,서종면,서후리,41830,35024,경기도 양평군 서종면 서후리
4218,4183035025,경기도,양평군,서종면,정배리,41830,35025,경기도 양평군 서종면 정배리
4219,4183035026,경기도,양평군,서종면,명달리,41830,35026,경기도 양평군 서종면 명달리
4220,4183035027,경기도,양평군,서종면,노문리,41830,35027,경기도 양평군 서종면 노문리
4221,4183035028,경기도,양평군,서종면,수입리,41830,35028,경기도 양평군 서종면 수입리
4222,4183036000,경기도,양평군,단월면,,41830,36000,경기도 양평군 단월면
4223,4183036021,경기도,양평군,단월면,보룡리,41830,36021,경기도 양평군 단월면 보룡리
4224,4183036022,경기도,양평군,단월면,삼가리,41830,36022,경기도 양평군 단월면 삼가리
4225,4183036023,경기도,양평군,단월면,봉상리,41830,36023,경기도 양평군 단월면 봉상리
4226,4183036024,경기도,양평군,단월면,향소리,41830,36024,경기도 양평군 단월면 향소리
4227,4183036025,경기도,양평군,단월면,덕수리,41830,36025,경기도 양평군 단월면 덕수리
4228,4183036026,경기도,양평군,단월면,부안리,41830,36026,경기도 양평군 단월면 부안리
4229,4183036027,경기도,양평군,단월면,명성리,41830,36027,경기도 양평군 단월면 명성리
4230,4183036028,경기도,양평군,단월면,석산리,41830,36028,경기도 양평군 단월면 석산리
4231,4183036029,경기도,양평군,단월면,산음리,41830,36029,경기도 양평군 단월면 산음리
4232,4183037000,경기도,양평군,청운면,,41830,37000,경기도 양평군 청운면
4233,4183037021,경기도,양평군,청운면,용두리,41830,37021,경기도 양평군 청운면 용두리
4234,4183037022,경기도,양평군,청운면,여물리,41830,37022,경기도 양평군 청운면 여물리
4235,4183037023,경기도,양평군,청운면,비룡리,41830,37023,경기도 양평군 청운면 비룡리
4236,4183037024,경기도,양평군,청운면,가현리,41830,37024,경기도 양평군 청운면 가현리
4237,4183037025,경기도,양평군,청운면,갈운리,41830,37025,경기도 양평군 청운면 갈운리
4238,4183037026,경기도,양평군,청운면,도원리,41830,37026,경기도 양평군 청운면 도원리
4239,4183037027,경기도,양평군,청운면,신론리,41830,37027,경기도 양평군 청운면 신론리
4240,4183037028,경기도,양평군,청운면,삼성리,41830,37028,경기도 양평군 청운면 삼성리
4241,4183037029,경기도,양평군,청운면,다대리,41830,37029,경기도 양평군 청운면 다대리
4242,4183038000,경기도,양평군,양동면,,41830,38000,경기도 양평군 양동면
4243,4183038021,경기도,양평군,양동면,쌍학리,41830,38021,경기도 양평군 양동면 쌍학리
4244,4183038022,경기도,양평군,양동면,석곡리,41830,38022,경기도 양평군 양동면 석곡리
4245,4183038023,경기도,양평군,양동면,매월리,41830,38023,경기도 양평군 양동면 매월리
4246,4183038024,경기도,양평군,양동면,고송리,41830,38024,경기도 양평군 양동면 고송리
4247,4183038025,경기도,양평군,양동면,금왕리,41830,38025,경기도 양평군 양동면 금왕리
4248,4183038026,경기도,양평군,양동면,계정리,41830,38026,경기도 양평군 양동면 계정리
4249,4183038027,경기도,양평군,양동면,삼산리,41830,38027,경기도 양평군 양동면 삼산리
4250,4183038028,경기도,양평군,양동면,단석리,41830,38028,경기도 양평군 양동면 단석리
4251,4183039500,경기도,양평군,지평면,,41830,39500,경기도 양평군 지평면
4252,4183039521,경기도,양평군,지평면,지평리,41830,39521,경기도 양평군 지평면 지평리
4253,4183039522,경기도,양평군,지평면,송현리,41830,39522,경기도 양평군 지평면 송현리
4254,4183039523,경기도,양평군,지평면,월산리,41830,39523,경기도 양평군 지평면 월산리
4255,4183039524,경기도,양평군,지평면,망미리,41830,39524,경기도 양평군 지평면 망미리
4256,4183039525,경기도,양평군,지평면,무왕리,41830,39525,경기도 양평군 지평면 무왕리
4257,4183039526,경기도,양평군,지평면,일신리,41830,39526,경기도 양평군 지평면 일신리
4258,4183039527,경기도,양평군,지평면,대평리,41830,39527,경기도 양평군 지평면 대평리
4259,4183039528,경기도,양평군,지평면,곡수리,41830,39528,경기도 양평군 지평면 곡수리
4260,4183039529,경기도,양평군,지평면,수곡리,41830,39529,경기도 양평군 지평면 수곡리
4261,4183039530,경기도,양평군,지평면,옥현리,41830,39530,경기도 양평군 지평면 옥현리
4262,4183040000,경기도,양평군,용문면,,41830,40000,경기도 양평군 용문면
4263,4183040021,경기도,양평군,용문면,마룡리,41830,40021,경기도 양평군 용문면 마룡리
4264,4183040022,경기도,양평군,용문면,화전리,41830,40022,경기도 양평군 용문면 화전리
4265,4183040023,경기도,양평군,용문면,삼성리,41830,40023,경기도 양평군 용문면 삼성리
4266,4183040024,경기도,양평군,용문면,다문리,41830,40024,경기도 양평군 용문면 다문리
4267,4183040025,경기도,양평군,용문면,연수리,41830,40025,경기도 양평군 용문면 연수리
4268,4183040026,경기도,양평군,용문면,금곡리,41830,40026,경기도 양평군 용문면 금곡리
4269,4183040027,경기도,양평군,용문면,광탄리,41830,40027,경기도 양평군 용문면 광탄리
4270,4183040028,경기도,양평군,용문면,망능리,41830,40028,경기도 양평군 용문면 망능리
4271,4183040029,경기도,양평군,용문면,중원리,41830,40029,경기도 양평군 용문면 중원리
4272,4183040030,경기도,양평군,용문면,조현리,41830,40030,경기도 양평군 용문면 조현리
4273,4183040031,경기도,양평군,용문면,덕촌리,41830,40031,경기도 양평군 용문면 덕촌리
4274,4183040032,경기도,양평군,용문면,오촌리,41830,40032,경기도 양평군 용문면 오촌리
4275,4183040033,경기도,양평군,용문면,신점리,41830,40033,경기도 양평군 용문면 신점리
4276,4183041000,경기도,양평군,개군면,,41830,41000,경기도 양평군 개군면
4277,4183041021,경기도,양평군,개군면,하자포리,41830,41021,경기도 양평군 개군면 하자포리
4278,4183041022,경기도,양평군,개군면,구미리,41830,41022,경기도 양평군 개군면 구미리
4279,4183041023,경기도,양평군,개군면,앙덕리,41830,41023,경기도 양평군 개군면 앙덕리
4280,4183041024,경기도,양평군,개군면,석장리,41830,41024,경기도 양평군 개군면 석장리
4281,4183041025,경기도,양평군,개군면,공세리,41830,41025,경기도 양평군 개군면 공세리
4282,4183041026,경기도,양평군,개군면,불곡리,41830,41026,경기도 양평군 개군면 불곡리
4283,4183041027,경기도,양평군,개군면,부리,41830,41027,경기도 양평군 개군면 부리
4284,4183041028,경기도,양평군,개군면,자연리,41830,41028,경기도 양평군 개군면 자연리
4285,4183041029,경기도,양평군,개군면,내리,41830,41029,경기도 양평군 개군면 내리
4286,4183041030,경기도,양평군,개군면,향리,41830,41030,경기도 양평군 개군면 향리
4287,4183041031,경기도,양평군,개군면,주읍리,41830,41031,경기도 양평군 개군면 주읍리
4288,4183041032,경기도,양평군,개군면,계전리,41830,41032,경기도 양평군 개군면 계전리
4289,4183041033,경기도,양평군,개군면,상자포리,41830,41033,경기도 양평군 개군면 상자포리
4290,4311110100,충청북도,청주시 상당구,영동,,43111,10100,충청북도 청주시 상당구 영동
4291,4311110200,충청북도,청주시 상당구,북문로1가,,43111,10200,충청북도 청주시 상당구 북문로1가
4292,4311110300,충청북도,청주시 상당구,북문로2가,,43111,10300,충청북도 청주시 상당구 북문로2가
4293,4311110400,충청북도,청주시 상당구,북문로3가,,43111,10400,충청북도 청주시 상당구 북문로3가
4294,4311110500,충청북도,청주시 상당구,남문로1가,,43111,10500,충청북도 청주시 상당구 남문로1가
4295,4311110600,충청북도,청주시 상당구,남문로2가,,43111,10600,충청북도 청주시 상당구 남문로2가
4296,4311110700,충청북도,청주시 상당구,문화동,,43111,10700,충청북도 청주시 상당구 문화동
4297,4311110800,충청북도,청주시 상당구,서운동,,43111,10800,충청북도 청주시 상당구 서운동
4298,4311110900,충청북도,청주시 상당구,서문동,,43111,10900,충청북도 청주시 상당구 서문동
4299,4311111000,충청북도,청주시 상당구,남주동,,43111,11000,충청북도 청주시 상당구 남주동
4300,4311111100,충청북도,청주시 상당구,석교동,,43111,11100,충청북도 청주시 상당구 석교동
4301,4311111200,충청북도,청주시 상당구,수동,,43111,11200,충청북도 청주시 상당구 수동
4302,4311111700,충청북도,청주시 상당구,탑동,,43111,11700,충청북도 청주시 상당구 탑동
4303,4311111800,충청북도,청주시 상당구,대성동,,43111,11800,충청북도 청주시 상당구 대성동
4304,4311111900,충청북도,청주시 상당구,영운동,,43111,11900,충청북도 청주시 상당구 영운동
4305,4311112000,충청북도,청주시 상당구,금천동,,43111,12000,충청북도 청주시 상당구 금천동
4306,4311112100,충청북도,청주시 상당구,용담동,,43111,12100,충청북도 청주시 상당구 용담동
4307,4311112200,충청북도,청주시 상당구,명암동,,43111,12200,충청북도 청주시 상당구 명암동
4308,4311112300,충청북도,청주시 상당구,산성동,,43111,12300,충청북도 청주시 상당구 산성동
4309,4311112400,충청북도,청주시 상당구,용암동,,43111,12400,충청북도 청주시 상당구 용암동
4310,4311112500,충청북도,청주시 상당구,용정동,,43111,12500,충청북도 청주시 상당구 용정동
4311,4311112600,충청북도,청주시 상당구,방서동,,43111,12600,충청북도 청주시 상당구 방서동
4312,4311112700,충청북도,청주시 상당구,평촌동,,43111,12700,충청북도 청주시 상당구 평촌동
4313,4311112800,충청북도,청주시 상당구,지북동,,43111,12800,충청북도 청주시 상당구 지북동
4314,4311112900,충청북도,청주시 상당구,운동동,,43111,12900,충청북도 청주시 상당구 운동동
4315,4311113000,충청북도,청주시 상당구,월오동,,43111,13000,충청북도 청주시 상당구 월오동
4316,4311131000,충청북도,청주시 상당구,낭성면,,43111,31000,충청북도 청주시 상당구 낭성면
4317,4311131021,충청북도,청주시 상당구,낭성면,관정리,43111,31021,충청북도 청주시 상당구 낭성면 관정리
4318,4311131022,충청북도,청주시 상당구,낭성면,귀래리,43111,31022,충청북도 청주시 상당구 낭성면 귀래리
4319,4311131023,충청북도,청주시 상당구,낭성면,추정리,43111,31023,충청북도 청주시 상당구 낭성면 추정리
4320,4311131024,충청북도,청주시 상당구,낭성면,호정리,43111,31024,충청북도 청주시 상당구 낭성면 호정리
4321,4311131025,충청북도,청주시 상당구,낭성면,이목리,43111,31025,충청북도 청주시 상당구 낭성면 이목리
4322,4311131026,충청북도,청주시 상당구,낭성면,문박리,43111,31026,충청북도 청주시 상당구 낭성면 문박리
4323,4311131027,충청북도,청주시 상당구,낭성면,인경리,43111,31027,충청북도 청주시 상당구 낭성면 인경리
4324,4311131028,충청북도,청주시 상당구,낭성면,지산리,43111,31028,충청북도 청주시 상당구 낭성면 지산리
4325,4311131029,충청북도,청주시 상당구,낭성면,갈산리,43111,31029,충청북도 청주시 상당구 낭성면 갈산리
4326,4311131030,충청북도,청주시 상당구,낭성면,삼산리,43111,31030,충청북도 청주시 상당구 낭성면 삼산리
4327,4311131031,충청북도,청주시 상당구,낭성면,현암리,43111,31031,충청북도 청주시 상당구 낭성면 현암리
4328,4311131032,충청북도,청주시 상당구,낭성면,무성리,43111,31032,충청북도 청주시 상당구 낭성면 무성리
4329,4311132000,충청북도,청주시 상당구,미원면,,43111,32000,충청북도 청주시 상당구 미원면
4330,4311132021,충청북도,청주시 상당구,미원면,미원리,43111,32021,충청북도 청주시 상당구 미원면 미원리
4331,4311132022,충청북도,청주시 상당구,미원면,쌍이리,43111,32022,충청북도 청주시 상당구 미원면 쌍이리
4332,4311132023,충청북도,청주시 상당구,미원면,중리,43111,32023,충청북도 청주시 상당구 미원면 중리
4333,4311132024,충청북도,청주시 상당구,미원면,내산리,43111,32024,충청북도 청주시 상당구 미원면 내산리
4334,4311132025,충청북도,청주시 상당구,미원면,구방리,43111,32025,충청북도 청주시 상당구 미원면 구방리
4335,4311132026,충청북도,청주시 상당구,미원면,기암리(岐岩),43111,32026,충청북도 청주시 상당구 미원면 기암리(岐岩)
4336,4311132027,충청북도,청주시 상당구,미원면,운교리,43111,32027,충청북도 청주시 상당구 미원면 운교리
4337,4311132028,충청북도,청주시 상당구,미원면,대덕리,43111,32028,충청북도 청주시 상당구 미원면 대덕리
4338,4311132029,충청북도,청주시 상당구,미원면,운용리,43111,32029,충청북도 청주시 상당구 미원면 운용리
4339,4311132030,충청북도,청주시 상당구,미원면,화원리,43111,32030,충청북도 청주시 상당구 미원면 화원리
4340,4311132031,충청북도,청주시 상당구,미원면,용곡리,43111,32031,충청북도 청주시 상당구 미원면 용곡리
4341,4311132032,충청북도,청주시 상당구,미원면,수산리,43111,32032,충청북도 청주시 상당구 미원면 수산리
4342,4311132033,충청북도,청주시 상당구,미원면,기암리(基岩),43111,32033,충청북도 청주시 상당구 미원면 기암리(基岩)
4343,4311132034,충청북도,청주시 상당구,미원면,가양리,43111,32034,충청북도 청주시 상당구 미원면 가양리
4344,4311132035,충청북도,청주시 상당구,미원면,화창리,43111,32035,충청북도 청주시 상당구 미원면 화창리
4345,4311132036,충청북도,청주시 상당구,미원면,종암리,43111,32036,충청북도 청주시 상당구 미원면 종암리
4346,4311132037,충청북도,청주시 상당구,미원면,대신리,43111,32037,충청북도 청주시 상당구 미원면 대신리
4347,4311132038,충청북도,청주시 상당구,미원면,운암리,43111,32038,충청북도 청주시 상당구 미원면 운암리
4348,4311132039,충청북도,청주시 상당구,미원면,옥화리,43111,32039,충청북도 청주시 상당구 미원면 옥화리
4349,4311132040,충청북도,청주시 상당구,미원면,월용리,43111,32040,충청북도 청주시 상당구 미원면 월용리
4350,4311132041,충청북도,청주시 상당구,미원면,금관리,43111,32041,충청북도 청주시 상당구 미원면 금관리
4351,4311132042,충청북도,청주시 상당구,미원면,어암리,43111,32042,충청북도 청주시 상당구 미원면 어암리
4352,4311132043,충청북도,청주시 상당구,미원면,계원리,43111,32043,충청북도 청주시 상당구 미원면 계원리
4353,4311132044,충청북도,청주시 상당구,미원면,성대리,43111,32044,충청북도 청주시 상당구 미원면 성대리
4354,4311133000,충청북도,청주시 상당구,가덕면,,43111,33000,충청북도 청주시 상당구 가덕면
4355,4311133021,충청북도,청주시 상당구,가덕면,청용리,43111,33021,충청북도 청주시 상당구 가덕면 청용리
4356,4311133022,충청북도,청주시 상당구,가덕면,행정리,43111,33022,충청북도 청주시 상당구 가덕면 행정리
4357,4311133023,충청북도,청주시 상당구,가덕면,삼항리,43111,33023,충청북도 청주시 상당구 가덕면 삼항리
4358,4311133024,충청북도,청주시 상당구,가덕면,국전리,43111,33024,충청북도 청주시 상당구 가덕면 국전리
4359,4311133025,충청북도,청주시 상당구,가덕면,상대리,43111,33025,충청북도 청주시 상당구 가덕면 상대리
4360,4311133026,충청북도,청주시 상당구,가덕면,노동리,43111,33026,충청북도 청주시 상당구 가덕면 노동리
4361,4311133027,충청북도,청주시 상당구,가덕면,인차리,43111,33027,충청북도 청주시 상당구 가덕면 인차리
4362,4311133028,충청북도,청주시 상당구,가덕면,계산리,43111,33028,충청북도 청주시 상당구 가덕면 계산리
4363,4311133029,충청북도,청주시 상당구,가덕면,수곡리,43111,33029,충청북도 청주시 상당구 가덕면 수곡리
4364,4311133030,충청북도,청주시 상당구,가덕면,시동리,43111,33030,충청북도 청주시 상당구 가덕면 시동리
4365,4311133031,충청북도,청주시 상당구,가덕면,병암리,43111,33031,충청북도 청주시 상당구 가덕면 병암리
4366,4311133032,충청북도,청주시 상당구,가덕면,금거리,43111,33032,충청북도 청주시 상당구 가덕면 금거리
4367,4311133033,충청북도,청주시 상당구,가덕면,상야리,43111,33033,충청북도 청주시 상당구 가덕면 상야리
4368,4311133034,충청북도,청주시 상당구,가덕면,한계리,43111,33034,충청북도 청주시 상당구 가덕면 한계리
4369,4311133035,충청북도,청주시 상당구,가덕면,내암리,43111,33035,충청북도 청주시 상당구 가덕면 내암리
4370,4311134000,충청북도,청주시 상당구,남일면,,43111,34000,충청북도 청주시 상당구 남일면
4371,4311134021,충청북도,청주시 상당구,남일면,송암리,43111,34021,충청북도 청주시 상당구 남일면 송암리
4372,4311134022,충청북도,청주시 상당구,남일면,효촌리,43111,34022,충청북도 청주시 상당구 남일면 효촌리
4373,4311134023,충청북도,청주시 상당구,남일면,문주리,43111,34023,충청북도 청주시 상당구 남일면 문주리
4374,4311134024,충청북도,청주시 상당구,남일면,황청리,43111,34024,충청북도 청주시 상당구 남일면 황청리
4375,4311134025,충청북도,청주시 상당구,남일면,은행리,43111,34025,충청북도 청주시 상당구 남일면 은행리
4376,4311134026,충청북도,청주시 상당구,남일면,두산리,43111,34026,충청북도 청주시 상당구 남일면 두산리
4377,4311134027,충청북도,청주시 상당구,남일면,쌍수리,43111,34027,충청북도 청주시 상당구 남일면 쌍수리
4378,4311134028,충청북도,청주시 상당구,남일면,고은리,43111,34028,충청북도 청주시 상당구 남일면 고은리
4379,4311134029,충청북도,청주시 상당구,남일면,화당리,43111,34029,충청북도 청주시 상당구 남일면 화당리
4380,4311134030,충청북도,청주시 상당구,남일면,가산리,43111,34030,충청북도 청주시 상당구 남일면 가산리
4381,4311134031,충청북도,청주시 상당구,남일면,신송리,43111,34031,충청북도 청주시 상당구 남일면 신송리
4382,4311134032,충청북도,청주시 상당구,남일면,가중리,43111,34032,충청북도 청주시 상당구 남일면 가중리
4383,4311135000,충청북도,청주시 상당구,문의면,,43111,35000,충청북도 청주시 상당구 문의면
4384,4311135021,충청북도,청주시 상당구,문의면,문산리,43111,35021,충청북도 청주시 상당구 문의면 문산리
4385,4311135022,충청북도,청주시 상당구,문의면,미천리,43111,35022,충청북도 청주시 상당구 문의면 미천리
4386,4311135023,충청북도,청주시 상당구,문의면,남계리,43111,35023,충청북도 청주시 상당구 문의면 남계리
4387,4311135024,충청북도,청주시 상당구,문의면,상장리,43111,35024,충청북도 청주시 상당구 문의면 상장리
4388,4311135025,충청북도,청주시 상당구,문의면,산덕리,43111,35025,충청북도 청주시 상당구 문의면 산덕리
4389,4311135026,충청북도,청주시 상당구,문의면,구룡리,43111,35026,충청북도 청주시 상당구 문의면 구룡리
4390,4311135027,충청북도,청주시 상당구,문의면,괴곡리,43111,35027,충청북도 청주시 상당구 문의면 괴곡리
4391,4311135028,충청북도,청주시 상당구,문의면,문덕리,43111,35028,충청북도 청주시 상당구 문의면 문덕리
4392,4311135029,충청북도,청주시 상당구,문의면,소전리,43111,35029,충청북도 청주시 상당구 문의면 소전리
4393,4311135030,충청북도,청주시 상당구,문의면,후곡리,43111,35030,충청북도 청주시 상당구 문의면 후곡리
4394,4311135031,충청북도,청주시 상당구,문의면,가호리,43111,35031,충청북도 청주시 상당구 문의면 가호리
4395,4311135032,충청북도,청주시 상당구,문의면,신대리,43111,35032,충청북도 청주시 상당구 문의면 신대리
4396,4311135033,충청북도,청주시 상당구,문의면,덕유리,43111,35033,충청북도 청주시 상당구 문의면 덕유리
4397,4311135034,충청북도,청주시 상당구,문의면,품곡리,43111,35034,충청북도 청주시 상당구 문의면 품곡리
4398,4311135035,충청북도,청주시 상당구,문의면,두모리,43111,35035,충청북도 청주시 상당구 문의면 두모리
4399,4311135036,충청북도,청주시 상당구,문의면,도원리,43111,35036,충청북도 청주시 상당구 문의면 도원리
4400,4311135037,충청북도,청주시 상당구,문의면,등동리,43111,35037,충청북도 청주시 상당구 문의면 등동리
4401,4311135038,충청북도,청주시 상당구,문의면,묘암리,43111,35038,충청북도 청주시 상당구 문의면 묘암리
4402,4311135039,충청북도,청주시 상당구,문의면,마구리,43111,35039,충청북도 청주시 상당구 문의면 마구리
4403,4311135040,충청북도,청주시 상당구,문의면,마동리,43111,35040,충청북도 청주시 상당구 문의면 마동리
4404,4311135041,충청북도,청주시 상당구,문의면,염티리,43111,35041,충청북도 청주시 상당구 문의면 염티리
4405,4311135042,충청북도,청주시 상당구,문의면,노현리,43111,35042,충청북도 청주시 상당구 문의면 노현리
4406,4311210100,충청북도,청주시 서원구,사직동,,43112,10100,충청북도 청주시 서원구 사직동
4407,4311210200,충청북도,청주시 서원구,사창동,,43112,10200,충청북도 청주시 서원구 사창동
4408,4311210300,충청북도,청주시 서원구,모충동,,43112,10300,충청북도 청주시 서원구 모충동
4409,4311210400,충청북도,청주시 서원구,산남동,,43112,10400,충청북도 청주시 서원구 산남동
4410,4311210500,충청북도,청주시 서원구,미평동,,43112,10500,충청북도 청주시 서원구 미평동
4411,4311210600,충청북도,청주시 서원구,분평동,,43112,10600,충청북도 청주시 서원구 분평동
4412,4311210700,충청북도,청주시 서원구,수곡동,,43112,10700,충청북도 청주시 서원구 수곡동
4413,4311210800,충청북도,청주시 서원구,성화동,,43112,10800,충청북도 청주시 서원구 성화동
4414,4311210900,충청북도,청주시 서원구,개신동,,43112,10900,충청북도 청주시 서원구 개신동
4415,4311211000,충청북도,청주시 서원구,죽림동,,43112,11000,충청북도 청주시 서원구 죽림동
4416,4311211100,충청북도,청주시 서원구,장성동,,43112,11100,충청북도 청주시 서원구 장성동
4417,4311211200,충청북도,청주시 서원구,장암동,,43112,11200,충청북도 청주시 서원구 장암동
4418,4311231000,충청북도,청주시 서원구,남이면,,43112,31000,충청북도 청주시 서원구 남이면
4419,4311231021,충청북도,청주시 서원구,남이면,척산리,43112,31021,충청북도 청주시 서원구 남이면 척산리
4420,4311231022,충청북도,청주시 서원구,남이면,외천리,43112,31022,충청북도 청주시 서원구 남이면 외천리
4421,4311231023,충청북도,청주시 서원구,남이면,문동리,43112,31023,충청북도 청주시 서원구 남이면 문동리
4422,4311231024,충청북도,청주시 서원구,남이면,척북리,43112,31024,충청북도 청주시 서원구 남이면 척북리
4423,4311231025,충청북도,청주시 서원구,남이면,산막리,43112,31025,충청북도 청주시 서원구 남이면 산막리
4424,4311231026,충청북도,청주시 서원구,남이면,비룡리,43112,31026,충청북도 청주시 서원구 남이면 비룡리
4425,4311231027,충청북도,청주시 서원구,남이면,구미리,43112,31027,충청북도 청주시 서원구 남이면 구미리
4426,4311231028,충청북도,청주시 서원구,남이면,사동리,43112,31028,충청북도 청주시 서원구 남이면 사동리
4427,4311231029,충청북도,청주시 서원구,남이면,갈원리,43112,31029,충청북도 청주시 서원구 남이면 갈원리
4428,4311231030,충청북도,청주시 서원구,남이면,팔봉리,43112,31030,충청북도 청주시 서원구 남이면 팔봉리
